data,num_file,L0,L2,Epsilon,RL_iters,RL_rewards,RL_nnz,RL_OG,MF_iters,MF_nnz,MF_OG,SB_iters,SB_nnz,SB_OG
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_27.csv,333,0.01,0.0,0.04999663250080857,8,-7,1,0.0,42,1,0.0,9,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_2.csv,334,0.01,0.0,0.04999663250080857,15,-14,1,0.0,43,1,0.0,12,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_408.csv,335,0.01,0.0,0.04999663250080857,7,-6,1,0.0,115,1,0.0,27,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_222.csv,336,0.01,0.0,0.04999663250080857,327,-326,1,0.0,84,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_105.csv,337,0.01,0.0,0.04999663250080857,11,-10,1,0.0,14,1,0.0,17,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_481.csv,338,0.01,0.0,0.04999663250080857,11,-10,1,0.0,15,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_475.csv,339,0.01,0.0,0.04999663250080857,9,-8,1,0.0,81,1,0.0,31,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_252.csv,340,0.01,0.0,0.04999663250080857,7,-6,1,0.0,150,1,0.0,9,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_389.csv,341,0.01,0.0,0.04999663250080857,7,-6,1,0.0,22,1,0.0,12,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_451.csv,342,0.01,0.0,0.04999663250080857,8,-7,1,0.0,138,1,0.0,51,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_322.csv,343,0.01,0.0,0.04999663250080857,9,-8,1,0.0,60,1,0.0,23,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_151.csv,344,0.01,0.0,0.04999663250080857,9,-8,1,0.0,46,1,0.0,57,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_439.csv,345,0.01,0.0,0.04999663250080857,8,-7,1,0.0,59,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_478.csv,346,0.01,0.0,0.04999663250080857,10,-9,1,0.0,44,1,0.0,34,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_136.csv,347,0.01,0.0,0.04999663250080857,9,-8,1,0.0,31,1,0.0,26,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_262.csv,348,0.01,0.0,0.04999663250080857,5,-4,1,0.0,163,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_394.csv,349,0.01,0.0,0.04999663250080857,2,-1,1,0.0,2,1,0.0,2,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_402.csv,350,0.01,0.0,0.04999663250080857,10,-9,1,0.0,7,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_482.csv,351,0.01,0.0,0.04999663250080857,6,-5,1,0.0,218,1,0.0,77,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_305.csv,352,0.01,0.0,0.04999663250080857,8,-7,1,0.0,76,1,0.0,16,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_224.csv,353,0.01,0.0,0.04999663250080857,6,-5,1,0.0,80,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_365.csv,354,0.01,0.0,0.04999663250080857,4,-3,1,0.0,43,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_291.csv,355,0.01,0.0,0.04999663250080857,10,-9,1,0.0,89,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_37.csv,356,0.01,0.0,0.04999663250080857,9,-8,1,0.0,147,1,0.0,29,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_433.csv,357,0.01,0.0,0.04999663250080857,13,-12,1,0.0,120,1,0.0,21,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_198.csv,358,0.01,0.0,0.04999663250080857,5,-4,1,0.0,219,1,0.0,3,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_206.csv,359,0.01,0.0,0.04999663250080857,7,-6,1,0.0,128,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_339.csv,360,0.01,0.0,0.04999663250080857,4,-3,1,0.0,122,1,0.0,70,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_225.csv,361,0.01,0.0,0.04999663250080857,9,-8,1,0.0,18,2,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_34.csv,362,0.01,0.0,0.04999663250080857,6,-5,1,0.0,51,1,0.0,11,1,9.234873964560298e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_459.csv,363,0.01,0.0,0.04999663250080857,8,-7,1,0.0,19,1,0.0,14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_279.csv,364,0.01,0.0,0.04999663250080857,13,-12,1,0.0,48,1,0.0,23,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_412.csv,365,0.01,0.0,0.04999663250080857,8,-7,1,0.0,119,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_455.csv,366,0.01,0.0,0.04999663250080857,6,-5,1,0.0,28,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_420.csv,367,0.01,0.0,0.04999663250080857,5,-4,1,0.0,28,1,0.0,18,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_466.csv,368,0.01,0.0,0.04999663250080857,10,-9,1,0.0,102,1,0.0,25,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_115.csv,369,0.01,0.0,0.04999663250080857,11,-10,1,0.0,101,1,0.0,29,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_167.csv,370,0.01,0.0,0.04999663250080857,7,-6,1,0.0,16,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_158.csv,371,0.01,0.0,0.04999663250080857,6,-5,1,0.0,129,1,0.0,37,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_410.csv,372,0.01,0.0,0.04999663250080857,8,-7,1,0.0,46,1,0.0,18,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_139.csv,373,0.01,0.0,0.04999663250080857,11,-10,1,0.0,101,1,0.0,32,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_13.csv,374,0.01,0.0,0.04999663250080857,21,-20,1,0.0,83,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_317.csv,375,0.01,0.0,0.04999663250080857,9,-8,1,0.0,67,1,0.0,12,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_497.csv,376,0.01,0.0,0.04999663250080857,6,-5,1,0.0,52,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_400.csv,377,0.01,0.0,0.04999663250080857,6,-5,1,0.0,60,1,0.0,18,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_483.csv,378,0.01,0.0,0.04999663250080857,6,-5,1,0.0,36,1,0.0,25,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_112.csv,379,0.01,0.0,0.04999663250080857,4,-3,1,0.0,149,1,0.0,108,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_184.csv,380,0.01,0.0,0.04999663250080857,7,-6,1,0.0,91,1,0.0,45,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_185.csv,381,0.01,0.0,0.04999663250080857,5,-4,1,0.0,45,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_183.csv,382,0.01,0.0,0.04999663250080857,7,-6,1,0.0,46,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_231.csv,383,0.01,0.0,0.04999663250080857,6,-5,1,0.0,29,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_209.csv,384,0.01,0.0,0.04999663250080857,8,-7,1,0.0,42,1,0.0,26,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_363.csv,385,0.01,0.0,0.04999663250080857,6,-5,1,0.0,29,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_244.csv,386,0.01,0.0,0.04999663250080857,10,-9,1,0.0,39,1,0.0,31,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_98.csv,387,0.01,0.0,0.04999663250080857,5,-4,1,0.0,16,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_373.csv,388,0.01,0.0,0.04999663250080857,11,-10,1,0.0,116,2,0.0,23,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_74.csv,389,0.01,0.0,0.04999663250080857,7,-6,1,0.0,84,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_302.csv,390,0.01,0.0,0.04999663250080857,5,-4,1,0.0,151,1,0.0,59,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_230.csv,391,0.01,0.0,0.04999663250080857,7,-6,1,0.0,141,1,0.0,18,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_369.csv,392,0.01,0.0,0.04999663250080857,7,-6,1,0.0,171,1,0.0,77,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_457.csv,393,0.01,0.0,0.04999663250080857,8,-7,1,0.0,46,1,0.0,25,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_69.csv,394,0.01,0.0,0.04999663250080857,7,-6,1,0.0,37,1,0.0,17,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_52.csv,395,0.01,0.0,0.04999663250080857,10,-9,1,0.0,38,1,0.0,16,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_347.csv,396,0.01,0.0,0.04999663250080857,16,-15,1,-0.08891341611982179,52,1,0.0,12,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_88.csv,397,0.01,0.0,0.04999663250080857,5,-4,1,0.0,12,1,0.0,36,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_494.csv,398,0.01,0.0,0.04999663250080857,6,-5,1,0.0,28,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_155.csv,399,0.01,0.0,0.04999663250080857,7,-6,1,0.0,101,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_70.csv,400,0.01,0.0,0.04999663250080857,10,-9,1,0.0,7,1,0.0,6,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_232.csv,401,0.01,0.0,0.04999663250080857,5,-4,1,0.0,139,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_51.csv,402,0.01,0.0,0.04999663250080857,3,-2,1,0.0,69,1,0.0,6,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_237.csv,403,0.01,0.0,0.04999663250080857,4,-3,1,0.0,248,1,0.0,250,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_148.csv,404,0.01,0.0,0.04999663250080857,8,-7,1,0.0,231,1,0.0,100,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_323.csv,405,0.01,0.0,0.04999663250080857,8,-7,1,0.0,47,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_332.csv,406,0.01,0.0,0.04999663250080857,32,-31,1,0.0,29,1,0.0,6,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_245.csv,407,0.01,0.0,0.04999663250080857,7,-6,1,0.0,88,1,0.0,20,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_135.csv,408,0.01,0.0,0.04999663250080857,7,-6,1,0.0,226,1,0.0,200,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_14.csv,409,0.01,0.0,0.04999663250080857,9,-8,1,0.0,60,1,0.0,93,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_304.csv,410,0.01,0.0,0.04999663250080857,7,-6,1,0.0,27,1,0.0,9,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_349.csv,411,0.01,0.0,0.04999663250080857,4,-3,1,0.0,3,1,0.0,3,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_7.csv,412,0.01,0.0,0.04999663250080857,7,-6,1,0.0,64,1,0.0,16,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_163.csv,413,0.01,0.0,0.04999663250080857,7,-6,1,-0.7692250147522894,119,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_469.csv,414,0.01,0.0,0.04999663250080857,6,-5,1,0.0,165,1,0.0,53,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_208.csv,415,0.01,0.0,0.04999663250080857,5,-4,1,0.0,91,1,0.0,20,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_20.csv,416,0.01,0.0,0.04999663250080857,16,-15,1,0.0,57,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_36.csv,417,0.01,0.0,0.04999663250080857,6,-5,1,0.0,203,1,0.0,12,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_186.csv,418,0.01,0.0,0.04999663250080857,6,-5,1,0.0,48,1,0.0,15,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_127.csv,419,0.01,0.0,0.04999663250080857,9,-8,1,0.0,177,1,0.0,34,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_422.csv,420,0.01,0.0,0.04999663250080857,20,-19,1,0.0,13,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_248.csv,421,0.01,0.0,0.04999663250080857,4,-3,1,0.0,88,1,0.0,15,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,422,0.01,0.0,0.04999663250080857,8,-7,2,0.0,103,2,0.0,8,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_21.csv,423,0.01,0.0,0.04999663250080857,6,-5,1,0.0,119,2,0.0,9,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_251.csv,424,0.01,0.0,0.04999663250080857,8,-7,1,0.0,85,1,0.0,14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_48.csv,425,0.01,0.0,0.04999663250080857,6,-5,1,0.0,135,1,0.0,17,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_325.csv,426,0.01,0.0,0.04999663250080857,8,-7,2,0.0,57,2,0.0,17,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_380.csv,427,0.01,0.0,0.04999663250080857,25,-24,1,0.0,64,1,0.0,29,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_0.csv,428,0.01,0.0,0.04999663250080857,30,-29,1,-0.09219756706780886,113,1,0.0,14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_387.csv,429,0.01,0.0,0.04999663250080857,7,-6,1,0.0,54,1,0.0,22,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_406.csv,430,0.01,0.0,0.04999663250080857,6,-5,1,0.0,140,1,0.0,111,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,431,0.01,0.0,0.04999663250080857,8,-7,1,0.0,188,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_479.csv,432,0.01,0.0,0.04999663250080857,5,-4,1,0.0,20,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_425.csv,433,0.01,0.0,0.04999663250080857,5,-4,1,0.0,20,1,0.0,6,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_282.csv,434,0.01,0.0,0.04999663250080857,4,-3,1,0.0,95,1,0.0,26,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_486.csv,435,0.01,0.0,0.04999663250080857,9,-8,1,0.0,111,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_43.csv,436,0.01,0.0,0.04999663250080857,7,-6,1,0.0,17,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_140.csv,437,0.01,0.0,0.04999663250080857,8,-7,1,0.0,63,1,0.0,24,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_104.csv,438,0.01,0.0,0.04999663250080857,9,-8,1,0.0,170,1,0.0,41,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_350.csv,439,0.01,0.0,0.04999663250080857,3,-2,1,0.0,41,1,0.0,4,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_47.csv,440,0.01,0.0,0.04999663250080857,6,-5,1,0.0,80,1,0.0,18,1,1.5230571805111769e-05
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_126.csv,441,0.01,0.0,0.04999663250080857,6,-5,1,0.0,173,1,0.0,32,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_218.csv,442,0.01,0.0,0.04999663250080857,14,-13,1,1.8729540355583415e-05,21,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_338.csv,443,0.01,0.0,0.04999663250080857,10,-9,1,-0.09495741413142078,73,1,0.0,9,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_498.csv,444,0.01,0.0,0.04999663250080857,7,-6,1,0.0,124,1,0.0,17,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_301.csv,445,0.01,0.0,0.04999663250080857,6,-5,2,0.0,56,2,0.0,14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_86.csv,446,0.01,0.0,0.04999663250080857,8,-7,1,0.0,163,1,0.0,18,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_352.csv,447,0.01,0.0,0.04999663250080857,7,-6,1,0.0,65,1,0.0,15,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_192.csv,448,0.01,0.0,0.04999663250080857,8,-7,1,0.0,67,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_393.csv,449,0.01,0.0,0.04999663250080857,35,-34,1,0.0,40,1,0.0,14,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,450,0.01,0.0,0.04999663250080857,8,-7,1,0.0,62,1,0.0,22,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_243.csv,451,0.01,0.0,0.04999663250080857,8,-7,1,0.0,91,1,0.0,9,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_299.csv,452,0.01,0.0,0.04999663250080857,6,-5,1,0.0,14,1,0.0,7,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_261.csv,453,0.01,0.0,0.04999663250080857,8,-7,1,0.0,64,1,0.0,9,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_144.csv,454,0.01,0.0,0.04999663250080857,6,-5,1,0.0,34,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_356.csv,455,0.01,0.0,0.04999663250080857,14,-13,1,0.0,157,1,0.0,6,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_315.csv,456,0.01,0.0,0.04999663250080857,3,-2,1,0.0,4,1,0.0,3,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_250.csv,457,0.01,0.0,0.04999663250080857,8,-7,1,0.0,60,1,0.0,20,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_413.csv,458,0.01,0.0,0.04999663250080857,10,-9,1,0.0,143,1,0.0,21,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_490.csv,459,0.01,0.0,0.04999663250080857,6,-5,1,5.943272697063554e-05,89,1,0.0,32,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_131.csv,460,0.01,0.0,0.04999663250080857,15,-14,1,0.0,13,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_434.csv,461,0.01,0.0,0.04999663250080857,12,-11,1,0.0,22,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_143.csv,462,0.01,0.0,0.04999663250080857,9,-8,1,0.0,32,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_240.csv,463,0.01,0.0,0.04999663250080857,8,-7,1,0.0,117,1,0.0,46,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_166.csv,464,0.01,0.0,0.04999663250080857,5,-4,1,0.0,3,1,0.0,3,1,-0.7610845073988397
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,465,0.01,0.0,0.04999663250080857,4,-3,1,0.0,108,1,0.0,4,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_376.csv,466,0.01,0.0,0.04999663250080857,5,-4,1,0.0,21,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_471.csv,467,0.01,0.0,0.04999663250080857,15,-14,1,0.0,90,1,0.0,22,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_423.csv,468,0.01,0.0,0.04999663250080857,5,-4,1,0.0,88,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_343.csv,469,0.01,0.0,0.04999663250080857,8,-7,2,0.0,100,2,0.0,119,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_68.csv,470,0.01,0.0,0.04999663250080857,6,-5,1,0.0,82,1,0.0,13,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_213.csv,471,0.01,0.0,0.04999663250080857,5,-4,1,0.0,63,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_467.csv,472,0.01,0.0,0.04999663250080857,6,-5,1,0.0,116,1,0.0,25,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_383.csv,473,0.01,0.0,0.04999663250080857,66,-65,1,0.0,114,1,0.0,25,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_141.csv,474,0.01,0.0,0.04999663250080857,7,-6,1,0.0,13,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_446.csv,475,0.01,0.0,0.04999663250080857,5,-4,1,0.0,164,1,0.0,75,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_8.csv,476,0.01,0.0,0.04999663250080857,4,-3,1,0.0,92,1,0.0,28,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_228.csv,477,0.01,0.0,0.04999663250080857,11,-10,1,0.0,79,1,0.0,45,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,478,0.01,0.0,0.04999663250080857,5,-4,1,0.0,127,1,0.0,43,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_330.csv,479,0.01,0.0,0.04999663250080857,9,-8,1,0.0,74,1,0.0,25,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_199.csv,480,0.01,0.0,0.04999663250080857,7,-6,1,0.0,23,1,0.0,10,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_67.csv,481,0.01,0.0,0.04999663250080857,5,-4,2,0.0,43,2,0.0,9,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,482,0.01,0.0,0.04999663250080857,8,-7,1,0.0,22,1,0.0,15,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_367.csv,483,0.01,0.0,0.04999663250080857,6,-5,1,0.0,108,1,0.0,38,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_263.csv,484,0.01,0.0,0.04999663250080857,5,-4,1,0.0,197,1,0.0,209,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_318.csv,485,0.01,0.0,0.04999663250080857,5,-4,1,0.0,135,1,0.0,11,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_238.csv,486,0.01,0.0,0.04999663250080857,6,-5,1,0.0,82,1,0.0,119,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_480.csv,487,0.01,0.0,0.04999663250080857,3,-2,1,0.0,123,1,0.0,33,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_46.csv,488,0.01,0.0,0.04999663250080857,129,-128,3,0.0,96,3,0.0,15,2,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_72.csv,489,0.01,0.0,0.04999663250080857,269,-268,1,0.0,50,1,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_285.csv,490,0.01,0.0,0.04999663250080857,1,0,1,3.0219783492569802e-06,1,1,3.0219783492569802e-06,1,1,3.0219783492569802e-06
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_321.csv,491,0.01,0.0,0.04999663250080857,7,-6,1,0.0,45,1,0.0,12,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_333.csv,492,0.01,0.0,0.04999663250080857,44,-43,1,0.0,87,1,0.0,54,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_217.csv,493,0.01,0.0,0.04999663250080857,8,-7,1,0.0,15,1,0.0,8,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_116.csv,494,0.01,0.0,0.04999663250080857,5,-4,1,0.0,82,1,0.0,7,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_292.csv,495,0.01,0.0,0.04999663250080857,4,-3,1,0.0,18,1,0.0,5,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_59.csv,496,0.01,0.0,0.04999663250080857,6,-5,1,0.0,28,1,0.0,20,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_448.csv,497,0.01,0.0,0.04999663250080857,6,-5,1,0.0,74,1,0.0,7,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_276.csv,498,0.01,0.0,0.04999663250080857,8,-7,1,0.0,36,2,0.0,19,1,0.0
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_488.csv,499,0.01,0.0,0.04999663250080857,6,-5,1,0.0,162,1,0.0,20,1,0.0
